CompanyName, CompanyNumber,RegAddress.CareOf,RegAddress.POBox,RegAddress.AddressLine1, RegAddress.AddressLine2,RegAddress.PostTown,RegAddress.County,RegAddress.Country,RegAddress.PostCode,CompanyCategory,CompanyStatus,CountryOfOrigin,DissolutionDate,IncorporationDate,Accounts.AccountRefDay,Accounts.AccountRefMonth,Accounts.NextDueDate,Accounts.LastMadeUpDate,Accounts.AccountCategory,Returns.NextDueDate,Returns.LastMadeUpDate,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,SICCode.SicText_1,SICCode.SicText_2,SICCode.SicText_3,SICCode.SicText_4,LimitedPartnerships.NumGenPartners,LimitedPartnerships.NumLimPartners,URI,PreviousName_1.CONDATE, PreviousName_1.CompanyName, PreviousName_2.CONDATE, PreviousName_2.CompanyName,, PreviousName_3.CompanyName,PreviousName_4.CONDATE, PreviousName_4.CompanyName,PreviousName_5.CONDATE, PreviousName_5.CompanyName,PreviousName_6.CONDATE, PreviousName_6.CompanyName,PreviousName_7.CONDATE, PreviousName_7.CompanyName,PreviousName_8.CONDATE, PreviousName_8.CompanyName,PreviousName_9.CONDATE, PreviousName_9.CompanyName,PreviousName_10.CONDATE, PreviousName_10.CompanyName,ConfStmtNextDueDate, ConfStmtLastMadeUpDate
BY MEGAN CROSBY LIMITED,13869521,,,UNIT 420 VICTORY BUSINESS CENTRE,SOMERS ROAD NORTH,PORTSMOUTH,,UNITED KINGDOM,PO1 1PJ,Private Limited Company,Active,United Kingdom,,25-01-2022,31,1,25-10-2023,,NO ACCOUNTS FILED,22-02-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13869521,,,,,,,,,,,,,,,,,,,,,07-02-2023,
BY OLIVIA WHITE LTD.,10935606,,,332 UPPER RICHMOND ROAD,,LONDON,,UNITED KINGDOM,SW15 6TL,Private Limited Company,Active,United Kingdom,,29-08-2017,31,8,31-05-2023,31-08-2021,DORMANT,26-09-2018,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/10935606,,,,,,,,,,,,,,,,,,,,,20-05-2023,06-05-2022
BY PARRA UK LTD,13821654,,,2ND FLOOR COLLEGE HOUSE,"17 KING EDWARDS ROAD,","RUISLIP,","LONDON,",UNITED KINGDOM,HA4 7AE,Private Limited Company,Active,United Kingdom,,30-12-2021,31,12,30-09-2023,,NO ACCOUNTS FILED,27-01-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13821654,,,,,,,,,,,,,,,,,,,,,12-01-2023,
BY RORY LIMITED,9054817,,,UNIT 11 THE GLASSHOUSE,GOLDHAWK ROAD,LONDON,,ENGLAND,W12 8QP,Private Limited Company,Active,United Kingdom,,23-05-2014,30,11,30-11-2022,30-11-2020,TOTAL EXEMPTION FULL,20-06-2017,23-05-2016,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/09054817,,,,,,,,,,,,,,,,,,,,,06-06-2023,23-05-2022
BY SLIK LIMITED,12087480,,,36 ALIE STREET,,LONDON,,ENGLAND,E1 8DA,Private Limited Company,Active,United Kingdom,,05-07-2019,30,6,31-03-2023,30-06-2021,MICRO ENTITY,02-08-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12087480,,,,,,,,,,,,,,,,,,,,,20-07-2023,06-07-2022
BY STORM LIMITED,SC143317,,,UNIT 1,1987 MARYHILL ROAD,GLASGOW,,SCOTLAND,G20 0BT,Private Limited Company,Active,United Kingdom,,18-03-1993,31,10,31-07-2023,31-10-2021,TOTAL EXEMPTION FULL,15-04-2017,18-03-2016,5,2,0,3,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/SC143317,,,,,,,,,,,,,,,,,,,,,28-03-2023,14-03-2022
BY SUNMONU LTD,12702402,,,124 CITY ROAD,,LONDON,,ENGLAND,EC1V 2NX,Private Limited Company,Active,United Kingdom,,29-06-2020,30,6,31-03-2023,30-06-2021,MICRO ENTITY,27-07-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12702402,,,,,,,,,,,,,,,,,,,,,12-07-2023,28-06-2022
BY SUZ LTD,SC671904,,,6 ST. BOSWELLS PLACE,,PERTH,,SCOTLAND,PH1 1SA,Private Limited Company,Active,United Kingdom,,24-08-2020,31,8,31-05-2023,31-08-2021,DORMANT,21-09-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/SC671904,,,,,,,,,,,,,,,,,,,,,16-10-2023,02-10-2022
BY SUZANNAH LTD,5874242,,,THE ATELIER,20 NEW QUEBEC STREET,LONDON,,UNITED KINGDOM,W1H 7RZ,Private Limited Company,Active,United Kingdom,,12-07-2006,31,3,31-12-2023,31-03-2022,TOTAL EXEMPTION FULL,28-07-2016,30-06-2015,1,1,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/05874242,,,,,,,,,,,,,,,,,,,,,14-07-2023,30-06-2022
BY THE METER LTD,14295164,,,57 WEST CLOSE,,EDMONTON,LONDON,UNITED KINGDOM,N9 9QR,Private Limited Company,Active,United Kingdom,,15-08-2022,31,8,15-05-2024,,NO ACCOUNTS FILED,12-09-2023,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,"47530 - Retail sale of carpets, rugs, wall and floor coverings in specialised stores","47820 - Retail sale via stalls and markets of textiles, clothing and footwear",47910 - Retail sale via mail order houses or via Internet,0,0,http://business.data.gov.uk/id/company/14295164,,,,,,,,,,,,,,,,,,,,,28-08-2023,
BY THE METRE LIMITED,6227946,,,FINE FABRICS,MAGDALENE LANE,TAUNTON,SOMERSET,,TA1 1SE,Private Limited Company,Active,United Kingdom,,26-04-2007,31,12,30-09-2023,31-12-2021,TOTAL EXEMPTION FULL,24-05-2017,26-04-2016,0,0,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/06227946,,,,,,,,,,,,,,,,,,,,,10-05-2023,26-04-2022
BY-STELLA LTD,8583231,,,46 CHIDDINGSTONE STREET,,LONDON,,,SW6 3TG,Private Limited Company,Active,United Kingdom,,25-06-2013,30,6,31-03-2023,30-06-2021,MICRO ENTITY,23-07-2017,25-06-2016,0,0,0,0,47510 - Retail sale of textiles in specialised stores,47910 - Retail sale via mail order houses or via Internet,,,0,0,http://business.data.gov.uk/id/company/08583231,,,,,,,,,,,,,,,,,,,,,09-07-2023,25-06-2022
BY.WUZZY LTD,12995249,,,EXCELSIOR STUDIOS,SUNBEAM ROAD,LONDON,,ENGLAND,NW10 6JP,Private Limited Company,Active,United Kingdom,,04-11-2020,30,11,31-08-2023,30-11-2021,DORMANT,02-12-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12995249,,,,,,,,,,,,,,,,,,,,,30-11-2023,16-11-2022
BYALEIXLOPEZ LIMITED,14309325,,,FLAT 39 COLLEGE COURT,QUEEN CAROLINE STREET,LONDON,,ENGLAND,W6 9DZ,Private Limited Company,Active,United Kingdom,,22-08-2022,31,8,22-05-2024,,NO ACCOUNTS FILED,19-09-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14309325,,,,,,,,,,,,,,,,,,,,,10-09-2023,27-08-2022
BYBEEJ LTD,12852102,,,34 DERWENT GARDENS,,ILFORD,,ENGLAND,IG4 5NA,Private Limited Company,Active,United Kingdom,,02-09-2020,30,9,30-06-2023,30-09-2021,MICRO ENTITY,30-09-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12852102,,,,,,,,,,,,,,,,,,,,,29-11-2023,15-11-2022
BYDUY LIMITED,12821734,,,13 CHESHUNT ROAD,,LONDON,,ENGLAND,E7 8JD,Private Limited Company,Active,United Kingdom,,18-08-2020,31,8,31-05-2023,31-08-2021,TOTAL EXEMPTION FULL,15-09-2021,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,47710 - Retail sale of clothing in specialised stores,47721 - Retail sale of footwear in specialised stores,47910 - Retail sale via mail order houses or via Internet,0,0,http://business.data.gov.uk/id/company/12821734,,,,,,,,,,,,,,,,,,,,,31-08-2023,17-08-2022
BYEIRENE LTD,13544372,,,FLAT 48 CALAIS GATE,CORMONT ROAD,LONDON,,ENGLAND,SE5 9RQ,Private Limited Company,Active,United Kingdom,,02-08-2021,31,8,02-05-2023,,NO ACCOUNTS FILED,30-08-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13544372,,,,,,,,,,,,,,,,,,,,,15-08-2023,01-08-2022
BYGA SHOP LTD,13898402,,,71-75 SHELTON STREET,COVENT GARDEN,LONDON,,UNITED KINGDOM,WC2H 9JQ,Private Limited Company,Active,United Kingdom,,07-02-2022,28,2,07-11-2023,,NO ACCOUNTS FILED,07-03-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13898402,,,,,,,,,,,,,,,,,,,,,20-02-2023,
BYGEOTEL LTD,13989971,,,5 GAUNTLETT COURT,,WEMBLEY,,UNITED KINGDOM,HA0 2PG,Private Limited Company,Active,United Kingdom,,19-03-2022,31,3,19-12-2023,,NO ACCOUNTS FILED,16-04-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13989971,,,,,,,,,,,,,,,,,,,,,01-04-2023,
BYJUNE LTD,11961508,,,PARK HOUSE,PARK TERRACE,WORCESTER PARK,,ENGLAND,KT4 7JZ,Private Limited Company,Active,United Kingdom,,24-04-2019,30,4,31-01-2023,30-04-2021,MICRO ENTITY,22-05-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,47910 - Retail sale via mail order houses or via Internet,,,0,0,http://business.data.gov.uk/id/company/11961508,,,,,,,,,,,,,,,,,,,,,03-05-2023,19-04-2022
BYLAWCLOTHING LIMITED,13472307,,,FLAT 44 HARLEQUIN COURT,NEWPORT ROAD,CARDIFF,,WALES,CF24 1RE,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,23-06-2021,30,6,23-03-2023,,NO ACCOUNTS FILED,21-07-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13472307,,,,,,,,,,,,,,,,,,,,,06-07-2022,
BYLOGAN LTD,12196427,,,12 EQUINOX,99 BURLEYS WAY,LEICESTER,,ENGLAND,LE1 3BE,Private Limited Company,Active,United Kingdom,,09-09-2019,30,9,30-06-2022,30-09-2020,MICRO ENTITY,07-10-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12196427,,,,,,,,,,,,,,,,,,,,,22-09-2023,08-09-2022
BYMADDIE LONDON LTD,13894255,,,39 WHITEHALL ROAD,,BROMLEY,,ENGLAND,BR2 9SG,Private Limited Company,Active,United Kingdom,,04-02-2022,28,2,04-11-2023,,NO ACCOUNTS FILED,04-03-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13894255,,,,,,,,,,,,,,,,,,,,,17-02-2023,
BYMBOFFICIAL LIMITED,14291042,,,27 OLD GLOUCESTER STREET,,LONDON,,ENGLAND,WC1N 3AX,Private Limited Company,Active,United Kingdom,,11-08-2022,31,8,11-05-2024,,NO ACCOUNTS FILED,08-09-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14291042,,,,,,,,,,,,,,,,,,,,,24-08-2023,
BYMEX LTD,14160842,,,86-90 PAUL STREET,,LONDON,ENGLAND,UNITED KINGDOM,EC2A 4NE,Private Limited Company,Active,United Kingdom,,09-06-2022,30,6,09-03-2024,,NO ACCOUNTS FILED,07-07-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14160842,,,,,,,,,,,,,,,,,,,,,22-06-2023,
BYOUNG CLOTHING LTD,12440487,,,401 WHALEBONE LANE NORTH,,NORTH ROMFORD,LONDON,ENGLAND,RM6 6RH,Private Limited Company,Active,United Kingdom,,04-02-2020,30,6,31-03-2023,30-06-2021,MICRO ENTITY,04-03-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12440487,,,,,,,,,,,,,,,,,,,,,17-02-2023,03-02-2022
BYRES BOUTIQUE LTD,SC676685,,,505 GREAT WESTERN ROAD,,GLASGOW,GLASGOW,SCOTLAND,G12 8HN,Private Limited Company,Active,United Kingdom,,06-10-2020,31,10,31-07-2023,31-10-2021,MICRO ENTITY,03-11-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/SC676685,,,,,,,,,,,,,,,,,,,,,19-10-2023,05-10-2022
BYRNE & BURGE LIMITED,7577710,,,11 ST. GEORGE STREET,,LONDON,,ENGLAND,W1S 2FD,Private Limited Company,Active,United Kingdom,,24-03-2011,30,4,31-01-2023,30-04-2021,MICRO ENTITY,21-04-2017,24-03-2016,1,1,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/07577710,,,,,,,,,,,,,,,,,,,,,07-04-2023,24-03-2022
BYRON AND MEDINA LIMITED,12618821,,,67 SEVERN GREEN,,YORK,NORTH YORKSHIRE,UNITED KINGDOM,YO26 6RE,Private Limited Company,Active,United Kingdom,,22-05-2020,31,5,28-02-2023,31-05-2021,MICRO ENTITY,19-06-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12618821,,,,,,,,,,,,,,,,,,,,,11-05-2023,27-04-2022
BYZARAROSE LTD,13055087,,,72 ROSEBANK,,THORNTON-CLEVELEYS,LANCASHIRE,,FY5 3FL,Private Limited Company,Active,United Kingdom,,01-12-2020,31,12,30-09-2023,31-12-2021,MICRO ENTITY,29-12-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13055087,,,,,,,,,,,,,,,,,,,,,14-12-2022,30-11-2021
BÃ‰BÃ‰ CARTER LTD,13983427,,,FLAT 12 SILK HOUSE,ANNESLEY AVENUE,LONDON,,ENGLAND,NW9 5EE,Private Limited Company,Active,United Kingdom,,17-03-2022,31,3,17-12-2023,,NO ACCOUNTS FILED,14-04-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13983427,,,,,,,,,,,,,,,,,,,,,30-03-2023,
BÃ‰NI CLOTHING LIMITED,13743545,,,30 WHITES LANE,,SHEFFIELD,,ENGLAND,S2 5BS,Private Limited Company,Active,United Kingdom,,15-11-2021,30,11,15-08-2023,,NO ACCOUNTS FILED,13-12-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13743545,,,,,,,,,,,,,,,,,,,,,28-11-2023,14-11-2022
C & B BY SHARLENE LTD,14344108,,,34 CROYDON ROAD,,CATERHAM,SURREY,ENGLAND,CR3 6QB,Private Limited Company,Active,United Kingdom,,08-09-2022,30,9,08-06-2024,,NO ACCOUNTS FILED,06-10-2023,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14344108,,,,,,,,,,,,,,,,,,,,,21-09-2023,
C & D UNIFORM SOLUTIONS LIMITED,914308,,,81 SAINT JOHNS STREET,BURY ST EDMUNDS,SUFFOLK,,,IP33 1SQ,Private Limited Company,Active,United Kingdom,,30-08-1967,31,1,31-10-2023,31-01-2022,TOTAL EXEMPTION FULL,28-12-2016,30-11-2015,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/00914308,19-05-2016,C & D SCHOOLWEAR LIMITED,29-01-2004,COESMAN SHOP (BECCLES) LIMITED,,,,,,,,,,,,,,,,,14-12-2022,30-11-2021
C & H CANTERBURY LTD,13260615,,,1ST FLOOR HANOVER PLACE,8 CHURCH ROAD,TUNBRIDGE WELLS,KENT,ENGLAND,TN1 1JP,Private Limited Company,Active,United Kingdom,,11-03-2021,31,3,11-12-2022,,NO ACCOUNTS FILED,08-04-2022,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13260615,,,,,,,,,,,,,,,,,,,,,01-12-2022,17-11-2021
C & H WESTON LIMITED,4188881,,,28 WILTON ROAD,,BEXHILL,EAST SUSSEX,ENGLAND,TN40 1EZ,Private Limited Company,Active,United Kingdom,,28-03-2001,31,3,31-12-2023,31-03-2022,TOTAL EXEMPTION FULL,25-04-2017,28-03-2016,1,1,0,0,47710 - Retail sale of clothing in specialised stores,47789 - Other retail sale of new goods in specialised stores (not commercial art galleries and opticians),,,0,0,http://business.data.gov.uk/id/company/04188881,,,,,,,,,,,,,,,,,,,,,11-04-2023,28-03-2022
C & L PARADIGM LIMITED,4977166,,,RUNACRE MILL,NEW STREET,PETWORTH,,UNITED KINGDOM,GU28 0AS,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,26-11-2003,30,9,30-06-2022,31-03-2020,MICRO ENTITY,24-12-2016,26-11-2015,2,2,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/04977166,,,,,,,,,,,,,,,,,,,,,10-12-2022,26-11-2021
C & M BATHROOMS LIMITED,SC231718,,,214 HARDGATE,ABERDEEN,,,,AB10 6AA,Private Limited Company,Active,United Kingdom,,21-05-2002,31,12,30-09-2023,31-12-2021,MICRO ENTITY,18-06-2017,21-05-2016,0,0,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/SC231718,,,,,,,,,,,,,,,,,,,,,04-06-2023,21-05-2022
C & M SMITH AND SON LIMITED,4582720,,,126 ALDSWORTH AVENUE,GORING-BY-SEA,WORTHING,WEST SUSSEX,ENGLAND,BN12 4UU,Private Limited Company,Active,United Kingdom,,06-11-2002,28,3,28-12-2023,31-03-2022,TOTAL EXEMPTION FULL,27-04-2017,30-03-2016,0,0,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/04582720,,,,,,,,,,,,,,,,,,,,,13-04-2023,30-03-2022
C & S CARPETS (LONG EATON) LIMITED,12932102,,,66 DERBY ROAD,LONG EATON,NOTTINGHAM,,ENGLAND,NG10 4QP,Private Limited Company,Active,United Kingdom,,06-10-2020,31,10,31-07-2023,31-10-2021,MICRO ENTITY,03-11-2021,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,"47530 - Retail sale of carpets, rugs, wall and floor coverings in specialised stores",,,0,0,http://business.data.gov.uk/id/company/12932102,,,,,,,,,,,,,,,,,,,,,19-10-2023,05-10-2022
C & T CARPETS (LONG EATON) LTD,7144499,,,66 DERBY ROAD,LONG EATON,NOTTINGHAM,,,NG10 4QP,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,03-02-2010,28,2,28-02-2021,28-02-2019,MICRO ENTITY,03-03-2017,03-02-2016,0,0,0,0,47510 - Retail sale of textiles in specialised stores,"47530 - Retail sale of carpets, rugs, wall and floor coverings in specialised stores",,,0,0,http://business.data.gov.uk/id/company/07144499,,,,,,,,,,,,,,,,,,,,,17-03-2021,03-02-2020
C & V RETAILING LTD,NI626271,,,4 ROCKLAND GARDENS,,PORTSTEWART,LONDONDERRY,,BT55 7QY,Private Limited Company,Active,United Kingdom,,21-08-2014,31,5,28-02-2023,31-05-2021,UNAUDITED ABRIDGED,18-09-2016,21-08-2015,1,1,0,0,47710 - Retail sale of clothing in specialised stores,47910 - Retail sale via mail order houses or via Internet,,,0,0,http://business.data.gov.uk/id/company/NI626271,,,,,,,,,,,,,,,,,,,,,04-09-2023,21-08-2022
C A CLOTHING LIMITED,12061714,,,PARK HOUSE 200,DRAKE STREET,ROCHDALE,LANCASHIRE,UNITED KINGDOM,OL16 1PJ,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,20-06-2019,29,6,21-06-2022,30-06-2020,UNAUDITED ABRIDGED,18-07-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12061714,,,,,,,,,,,,,,,,,,,,,03-07-2022,19-06-2021
C A RUSSELL LIMITED,5029252,,,9-13 HOSPITAL STREET,NANTWICH,CHESHIRE,,,CW5 5RL,Private Limited Company,Active,United Kingdom,,29-01-2004,31,3,31-12-2023,31-03-2022,TOTAL EXEMPTION FULL,26-02-2017,29-01-2016,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/05029252,,,,,,,,,,,,,,,,,,,,,11-09-2023,28-08-2022
C ARENA LTD,13581110,,,FLAT 4,56 DAISY BANK ROAD,MANCHESTER,,ENGLAND,M14 5QP,Private Limited Company,Active,United Kingdom,,24-08-2021,31,8,24-05-2023,,NO ACCOUNTS FILED,21-09-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13581110,,,,,,,,,,,,,,,,,,,,,06-09-2023,23-08-2022
C B BESPOKE LTD,7731473,,,C/O ABSOLUTE ACCOUNTANTS LIMITED SUITE K,19 - 25 SALISBURY SQUARE,HATFIELD,HERTFORDSHIRE,UNITED KINGDOM,AL9 5BT,Private Limited Company,Active,United Kingdom,,05-08-2011,31,8,31-05-2023,31-08-2021,UNAUDITED ABRIDGED,02-09-2016,05-08-2015,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/07731473,,,,,,,,,,,,,,,,,,,,,19-08-2023,05-08-2022
C C BOUTIQUE LTD,13556631,,,VANITY MUGLET LANE,MALTBY,ROTHERHAM,,UNITED KINGDOM,S66 7NA,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,09-08-2021,31,8,09-05-2023,,NO ACCOUNTS FILED,06-09-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13556631,,,,,,,,,,,,,,,,,,,,,22-08-2022,
C C CLOTHING (ESSEX) LIMITED,10788054,,,THE OLD EXCHANGE 234,SOUTHCHURCH ROAD,SOUTHEND ON SEA,ESSEX,,SS1 2EG,Private Limited Company,Liquidation,United Kingdom,,24-05-2017,31,5,28-02-2023,31-05-2021,TOTAL EXEMPTION FULL,21-06-2018,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/10788054,,,,,,,,,,,,,,,,,,,,,06-06-2023,23-05-2022
C CLOSET LTD,11783605,,,2 GREVILLE COURT HIGH STREET,KNOWLE,SOLIHULL,,UNITED KINGDOM,B93 0LL,Private Limited Company,Active,United Kingdom,,23-01-2019,31,12,30-09-2023,31-12-2021,MICRO ENTITY,20-02-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/11783605,,,,,,,,,,,,,,,,,,,,,10-09-2023,27-08-2022
C J I CLOTHING LIMITED,7645501,,,545-547 WIMBORNE ROAD,,BOURNEMOUTH,,ENGLAND,BH9 2AP,Private Limited Company,Active,United Kingdom,,24-05-2011,31,5,28-02-2023,31-05-2021,MICRO ENTITY,21-06-2017,24-05-2016,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/07645501,,,,,,,,,,,,,,,,,,,,,07-06-2023,24-05-2022
C J LOUIS LIMITED,11863148,,,"6TH FLOOR, AMP HOUSE",DINGWALL ROAD,CROYDON,SURREY,UNITED KINGDOM,CR0 2LX,Private Limited Company,Active,United Kingdom,,06-03-2019,31,3,31-12-2022,31-03-2021,MICRO ENTITY,03-04-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/11863148,,,,,,,,,,,,,,,,,,,,,19-03-2023,05-03-2022
C L COUTURE LIMITED,12198655,,,121 GREEN STREET,,LONDON,,ENGLAND,E7 8JF,Private Limited Company,Active,United Kingdom,,10-09-2019,30,9,30-06-2023,30-09-2021,DORMANT,08-10-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12198655,,,,,,,,,,,,,,,,,,,,,23-09-2023,09-09-2022
C P ATLANTIC LTD,13548460,,,"FLAT 6, 1",FISK CLOSE,SUNBURY-ON-THAMES,SURREY,UNITED KINGDOM,TW16 7PY,Private Limited Company,Active,United Kingdom,,04-08-2021,31,8,31-05-2024,31-08-2022,MICRO ENTITY,01-09-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13548460,,,,,,,,,,,,,,,,,,,,,17-08-2023,03-08-2022
C S H RETAIL LIMITED,12167378,,,BRULIMAR HOUSE,JUBILEE ROAD,MIDDLETON,,ENGLAND,M24 2LX,Private Limited Company,Active,United Kingdom,,21-08-2019,30,8,30-05-2023,31-08-2021,MICRO ENTITY,18-09-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12167378,,,,,,,,,,,,,,,,,,,,,03-09-2023,20-08-2022
C SPORTSWEAR LTD,12703471,,,15 NEPTUNE COURT,VANGUARD WAY,CARDIFF,,WALES,CF24 5PJ,Private Limited Company,Active,United Kingdom,,29-06-2020,30,6,31-03-2023,30-06-2021,TOTAL EXEMPTION FULL,27-07-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,47910 - Retail sale via mail order houses or via Internet,,,0,0,http://business.data.gov.uk/id/company/12703471,04-08-2020,SEAMLESS SWEATS LIMITED,,,,,,,,,,,,,,,,,,,12-07-2023,28-06-2022
C U UK LIMITED,6844078,,,C/O DIRENCH & CO,151 WEST GREEN ROAD,LONDON,,ENGLAND,N15 5EA,Private Limited Company,Active,United Kingdom,,11-03-2009,31,3,31-12-2023,31-03-2022,TOTAL EXEMPTION FULL,20-05-2017,22-04-2016,0,0,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/06844078,,,,,,,,,,,,,,,,,,,,,06-05-2023,22-04-2022
C&G LUXURY CLOTHING LTD,13290471,,,INTERNATIONAL HOUSE,12 CONSTANCE STREET,LONDON,,UNITED KINGDOM,E16 2DQ,Private Limited Company,Active,United Kingdom,,24-03-2021,31,3,24-12-2022,,NO ACCOUNTS FILED,21-04-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13290471,,,,,,,,,,,,,,,,,,,,,06-04-2023,23-03-2022
C&H BRIGHTON LTD,14287391,,,1ST FLOOR HANOVER PLACE,8 CHURCH ROAD,TUNBRIDGE WELLS,KENT,ENGLAND,TN1 1JP,Private Limited Company,Active,United Kingdom,,10-08-2022,31,8,10-05-2024,,NO ACCOUNTS FILED,07-09-2023,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14287391,,,,,,,,,,,,,,,,,,,,,23-08-2023,
